user_id,segment_operation,order_count,total_amount,days_since_order,priority,estimated_response_rate,action
U008173,流失低潜,1,797.97,380,4,0.03,P4-季度触达+大促通知
U007185,流失低潜,1,794.08,417,4,0.03,P4-季度触达+大促通知
U005192,流失低潜,1,786.40,515,4,0.03,P4-季度触达+大促通知
U005713,流失低潜,1,786.40,211,4,0.03,P4-季度触达+大促通知
U005948,流失低潜,1,785.75,631,4,0.03,P4-季度触达+大促通知
U002080,流失低潜,1,781.13,444,4,0.03,P4-季度触达+大促通知
U002711,流失低潜,1,774.94,332,4,0.03,P4-季度触达+大促通知
U003086,流失低潜,1,772.81,375,4,0.03,P4-季度触达+大促通知
U008398,流失低潜,1,770.90,221,4,0.03,P4-季度触达+大促通知
U004663,流失低潜,1,770.24,446,4,0.03,P4-季度触达+大促通知
U000123,流失低潜,1,766.52,652,4,0.03,P4-季度触达+大促通知
U001802,流失低潜,1,755.52,305,4,0.03,P4-季度触达+大促通知
U003506,流失低潜,1,755.40,444,4,0.03,P4-季度触达+大促通知
U001094,流失低潜,1,742.02,342,4,0.03,P4-季度触达+大促通知
U006830,流失低潜,1,731.27,235,4,0.03,P4-季度触达+大促通知
U004216,流失低潜,1,730.48,614,4,0.03,P4-季度触达+大促通知
U009998,流失低潜,1,729.95,329,4,0.03,P4-季度触达+大促通知
U008176,流失低潜,1,719.07,492,4,0.03,P4-季度触达+大促通知
U007962,流失低潜,1,716.43,394,4,0.03,P4-季度触达+大促通知
U000455,流失低潜,1,715.83,421,4,0.03,P4-季度触达+大促通知
U004349,流失低潜,1,710.93,435,4,0.03,P4-季度触达+大促通知
U003948,流失低潜,1,710.28,237,4,0.03,P4-季度触达+大促通知
U001138,流失低潜,1,706.95,456,4,0.03,P4-季度触达+大促通知
U008534,流失低潜,1,704.18,513,4,0.03,P4-季度触达+大促通知
U008454,流失低潜,1,704.13,603,4,0.03,P4-季度触达+大促通知
U001006,流失低潜,1,703.29,225,4,0.03,P4-季度触达+大促通知
U003700,流失低潜,1,700.04,410,4,0.03,P4-季度触达+大促通知
U007096,流失低潜,1,699.13,269,4,0.03,P4-季度触达+大促通知
U000111,流失低潜,1,698.65,269,4,0.03,P4-季度触达+大促通知
U002587,流失低潜,1,689.26,356,4,0.03,P4-季度触达+大促通知
U007538,流失低潜,1,675.42,358,4,0.03,P4-季度触达+大促通知
U007456,流失低潜,1,674.06,205,4,0.03,P4-季度触达+大促通知
U005781,流失低潜,1,672.44,575,4,0.03,P4-季度触达+大促通知
U003230,流失低潜,1,671.71,205,4,0.03,P4-季度触达+大促通知
U009972,流失低潜,1,671.22,292,4,0.03,P4-季度触达+大促通知
U004035,流失低潜,1,669.92,200,4,0.03,P4-季度触达+大促通知
U004144,流失低潜,1,657.09,443,4,0.03,P4-季度触达+大促通知
U001976,流失低潜,1,654.76,265,4,0.03,P4-季度触达+大促通知
U001303,流失低潜,1,653.44,416,4,0.03,P4-季度触达+大促通知
U004888,流失低潜,1,650.77,255,4,0.03,P4-季度触达+大促通知
U009635,流失低潜,1,637.27,447,4,0.03,P4-季度触达+大促通知
U003397,流失低潜,1,633.08,185,4,0.03,P4-季度触达+大促通知
U007062,流失低潜,1,630.52,187,4,0.03,P4-季度触达+大促通知
U000220,流失低潜,1,623.72,573,4,0.03,P4-季度触达+大促通知
U009542,流失低潜,1,623.30,287,4,0.03,P4-季度触达+大促通知
U006584,流失低潜,1,619.72,476,4,0.03,P4-季度触达+大促通知
U001666,流失低潜,1,619.09,426,4,0.03,P4-季度触达+大促通知
U008665,流失低潜,1,614.34,483,4,0.03,P4-季度触达+大促通知
U003947,流失低潜,1,612.23,531,4,0.03,P4-季度触达+大促通知
U004555,流失低潜,1,606.51,233,4,0.03,P4-季度触达+大促通知
U003881,流失低潜,1,605.54,268,4,0.03,P4-季度触达+大促通知
U001277,流失低潜,1,603.06,490,4,0.03,P4-季度触达+大促通知
U001988,流失低潜,1,601.59,356,4,0.03,P4-季度触达+大促通知
U002258,流失低潜,1,601.59,293,4,0.03,P4-季度触达+大促通知
U007508,流失低潜,1,598.96,399,4,0.03,P4-季度触达+大促通知
U002002,流失低潜,1,598.90,234,4,0.03,P4-季度触达+大促通知
U002310,流失低潜,1,598.42,234,4,0.03,P4-季度触达+大促通知
U005733,流失低潜,1,597.88,214,4,0.03,P4-季度触达+大促通知
U005361,流失低潜,1,597.80,428,4,0.03,P4-季度触达+大促通知
U003568,流失低潜,1,591.56,225,4,0.03,P4-季度触达+大促通知
U004224,流失低潜,1,591.55,390,4,0.03,P4-季度触达+大促通知
U006370,流失低潜,1,590.92,364,4,0.03,P4-季度触达+大促通知
U006480,流失低潜,1,587.67,229,4,0.03,P4-季度触达+大促通知
U007216,流失低潜,1,582.10,210,4,0.03,P4-季度触达+大促通知
U003877,流失低潜,1,581.53,184,4,0.03,P4-季度触达+大促通知
U002716,流失低潜,1,572.62,227,4,0.03,P4-季度触达+大促通知
U007051,流失低潜,1,569.72,548,4,0.03,P4-季度触达+大促通知
U006049,流失低潜,1,569.65,370,4,0.03,P4-季度触达+大促通知
U007059,流失低潜,1,565.28,233,4,0.03,P4-季度触达+大促通知
U002123,流失低潜,1,564.88,435,4,0.03,P4-季度触达+大促通知
U004907,流失低潜,1,562.76,383,4,0.03,P4-季度触达+大促通知
U006364,流失低潜,1,562.64,183,4,0.03,P4-季度触达+大促通知
U007532,流失低潜,1,562.01,249,4,0.03,P4-季度触达+大促通知
U004844,流失低潜,1,561.58,381,4,0.03,P4-季度触达+大促通知
U000912,流失低潜,1,556.23,198,4,0.03,P4-季度触达+大促通知
U001810,流失低潜,1,552.59,350,4,0.03,P4-季度触达+大促通知
U005760,流失低潜,1,549.87,303,4,0.03,P4-季度触达+大促通知
U004370,流失低潜,1,549.32,525,4,0.03,P4-季度触达+大促通知
U004194,流失低潜,1,545.51,204,4,0.03,P4-季度触达+大促通知
U003414,流失低潜,1,541.36,476,4,0.03,P4-季度触达+大促通知
U009261,流失低潜,1,540.84,327,4,0.03,P4-季度触达+大促通知
U006648,流失低潜,1,539.17,307,4,0.03,P4-季度触达+大促通知
U009315,流失低潜,1,538.63,544,4,0.03,P4-季度触达+大促通知
U000676,流失低潜,1,535.95,237,4,0.03,P4-季度触达+大促通知
U003893,流失低潜,1,535.01,265,4,0.03,P4-季度触达+大促通知
U005358,流失低潜,1,535.01,199,4,0.03,P4-季度触达+大促通知
U005784,流失低潜,1,531.42,473,4,0.03,P4-季度触达+大促通知
U006385,流失低潜,1,529.55,349,4,0.03,P4-季度触达+大促通知
U002477,流失低潜,1,527.15,468,4,0.03,P4-季度触达+大促通知
U007414,流失低潜,1,519.49,233,4,0.03,P4-季度触达+大促通知
U004066,流失低潜,1,519.21,385,4,0.03,P4-季度触达+大促通知
U004483,流失低潜,1,513.60,378,4,0.03,P4-季度触达+大促通知
U000918,流失低潜,1,513.47,209,4,0.03,P4-季度触达+大促通知
U002011,流失低潜,1,510.63,543,4,0.03,P4-季度触达+大促通知
U007739,流失低潜,1,509.48,551,4,0.03,P4-季度触达+大促通知
U004537,流失低潜,1,508.70,203,4,0.03,P4-季度触达+大促通知
U000412,流失低潜,1,508.40,217,4,0.03,P4-季度触达+大促通知
U003476,流失低潜,1,507.88,196,4,0.03,P4-季度触达+大促通知
U005248,流失低潜,1,503.48,236,4,0.03,P4-季度触达+大促通知
U002683,流失低潜,1,498.28,239,4,0.03,P4-季度触达+大促通知
U005553,流失低潜,1,495.38,323,4,0.03,P4-季度触达+大促通知
U009006,流失低潜,1,494.34,199,4,0.03,P4-季度触达+大促通知
U002184,流失低潜,1,494.29,323,4,0.03,P4-季度触达+大促通知
U009963,流失低潜,1,492.81,410,4,0.03,P4-季度触达+大促通知
U007470,流失低潜,1,489.62,359,4,0.03,P4-季度触达+大促通知
U006178,流失低潜,1,488.59,412,4,0.03,P4-季度触达+大促通知
U007672,流失低潜,1,488.59,220,4,0.03,P4-季度触达+大促通知
U001078,流失低潜,1,483.46,318,4,0.03,P4-季度触达+大促通知
U002200,流失低潜,1,478.82,196,4,0.03,P4-季度触达+大促通知
U000779,流失低潜,1,477.87,383,4,0.03,P4-季度触达+大促通知
U009420,流失低潜,1,476.98,201,4,0.03,P4-季度触达+大促通知
U001714,流失低潜,1,476.89,307,4,0.03,P4-季度触达+大促通知
U008710,流失低潜,1,476.30,191,4,0.03,P4-季度触达+大促通知
U004397,流失低潜,1,470.61,281,4,0.03,P4-季度触达+大促通知
U002747,流失低潜,1,469.98,516,4,0.03,P4-季度触达+大促通知
U009236,流失低潜,1,469.76,215,4,0.03,P4-季度触达+大促通知
U003080,流失低潜,1,469.67,529,4,0.03,P4-季度触达+大促通知
U009216,流失低潜,1,468.94,263,4,0.03,P4-季度触达+大促通知
U000571,流失低潜,1,466.90,357,4,0.03,P4-季度触达+大促通知
U002028,流失低潜,1,466.25,201,4,0.03,P4-季度触达+大促通知
U000253,流失低潜,1,464.85,226,4,0.03,P4-季度触达+大促通知
U007382,流失低潜,1,463.81,208,4,0.03,P4-季度触达+大促通知
U001736,流失低潜,1,463.05,210,4,0.03,P4-季度触达+大促通知
U008517,流失低潜,1,461.08,460,4,0.03,P4-季度触达+大促通知
U003691,流失低潜,1,460.66,417,4,0.03,P4-季度触达+大促通知
U009885,流失低潜,1,459.10,277,4,0.03,P4-季度触达+大促通知
U002937,流失低潜,1,454.35,249,4,0.03,P4-季度触达+大促通知
U004676,流失低潜,1,453.70,432,4,0.03,P4-季度触达+大促通知
U001438,流失低潜,1,451.30,206,4,0.03,P4-季度触达+大促通知
U007302,流失低潜,1,450.53,329,4,0.03,P4-季度触达+大促通知
U002722,流失低潜,1,446.69,574,4,0.03,P4-季度触达+大促通知
U006511,流失低潜,1,442.23,211,4,0.03,P4-季度触达+大促通知
U000878,流失低潜,1,441.06,504,4,0.03,P4-季度触达+大促通知
U000475,流失低潜,1,439.64,226,4,0.03,P4-季度触达+大促通知
U003661,流失低潜,1,438.93,274,4,0.03,P4-季度触达+大促通知
U004885,流失低潜,1,436.18,494,4,0.03,P4-季度触达+大促通知
U006368,流失低潜,1,427.92,476,4,0.03,P4-季度触达+大促通知
U003383,流失低潜,1,427.71,254,4,0.03,P4-季度触达+大促通知
U000524,流失低潜,1,425.45,372,4,0.03,P4-季度触达+大促通知
U003735,流失低潜,1,424.99,401,4,0.03,P4-季度触达+大促通知
U004432,流失低潜,1,423.02,220,4,0.03,P4-季度触达+大促通知
U000797,流失低潜,1,422.60,488,4,0.03,P4-季度触达+大促通知
U004771,流失低潜,1,420.35,432,4,0.03,P4-季度触达+大促通知
U000916,流失低潜,1,418.78,430,4,0.03,P4-季度触达+大促通知
U006478,流失低潜,1,418.59,293,4,0.03,P4-季度触达+大促通知
U003965,流失低潜,1,417.38,513,4,0.03,P4-季度触达+大促通知
U009772,流失低潜,1,416.76,274,4,0.03,P4-季度触达+大促通知
U004255,流失低潜,1,415.85,360,4,0.03,P4-季度触达+大促通知
U008364,流失低潜,1,414.77,338,4,0.03,P4-季度触达+大促通知
U008032,流失低潜,1,414.73,191,4,0.03,P4-季度触达+大促通知
U004354,流失低潜,1,413.42,495,4,0.03,P4-季度触达+大促通知
U005915,流失低潜,1,411.48,194,4,0.03,P4-季度触达+大促通知
U001925,流失低潜,1,408.17,604,4,0.03,P4-季度触达+大促通知
U008494,流失低潜,1,404.92,500,4,0.03,P4-季度触达+大促通知
U008781,流失低潜,1,403.61,423,4,0.03,P4-季度触达+大促通知
U008702,流失低潜,1,403.08,492,4,0.03,P4-季度触达+大促通知
U001398,流失低潜,1,402.72,342,4,0.03,P4-季度触达+大促通知
U008351,流失低潜,1,401.29,326,4,0.03,P4-季度触达+大促通知
U007957,流失低潜,1,398.84,490,4,0.03,P4-季度触达+大促通知
U006805,流失低潜,1,398.82,256,4,0.03,P4-季度触达+大促通知
U008952,流失低潜,1,398.40,464,4,0.03,P4-季度触达+大促通知
U004518,流失低潜,1,397.00,196,4,0.03,P4-季度触达+大促通知
U007684,流失低潜,1,396.98,327,4,0.03,P4-季度触达+大促通知
U002437,流失低潜,1,396.10,314,4,0.03,P4-季度触达+大促通知
U000530,流失低潜,1,395.47,367,4,0.03,P4-季度触达+大促通知
U002370,流失低潜,1,392.25,235,4,0.03,P4-季度触达+大促通知
U007377,流失低潜,1,390.18,297,4,0.03,P4-季度触达+大促通知
U002753,流失低潜,1,389.45,214,4,0.03,P4-季度触达+大促通知
U003905,流失低潜,1,385.78,444,4,0.03,P4-季度触达+大促通知
U007178,流失低潜,1,384.93,362,4,0.03,P4-季度触达+大促通知
U008317,流失低潜,1,380.78,446,4,0.03,P4-季度触达+大促通知
U004304,流失低潜,1,377.93,262,4,0.03,P4-季度触达+大促通知
U001698,流失低潜,1,376.31,335,4,0.03,P4-季度触达+大促通知
U002252,流失低潜,1,375.91,259,4,0.03,P4-季度触达+大促通知
U006858,流失低潜,1,374.27,634,4,0.03,P4-季度触达+大促通知
U003906,流失低潜,1,372.17,557,4,0.03,P4-季度触达+大促通知
U007297,流失低潜,1,371.46,181,4,0.03,P4-季度触达+大促通知
U009950,流失低潜,1,367.05,192,4,0.03,P4-季度触达+大促通知
U006555,流失低潜,1,366.24,476,4,0.03,P4-季度触达+大促通知
U002880,流失低潜,1,365.96,234,4,0.03,P4-季度触达+大促通知
U000788,流失低潜,1,365.24,458,4,0.03,P4-季度触达+大促通知
U007814,流失低潜,1,363.25,304,4,0.03,P4-季度触达+大促通知
U008958,流失低潜,1,363.09,317,4,0.03,P4-季度触达+大促通知
U004327,流失低潜,1,362.34,619,4,0.03,P4-季度触达+大促通知
U000938,流失低潜,1,361.80,335,4,0.03,P4-季度触达+大促通知
U007323,流失低潜,1,361.55,310,4,0.03,P4-季度触达+大促通知
U007370,流失低潜,1,359.27,257,4,0.03,P4-季度触达+大促通知
U007866,流失低潜,1,356.82,359,4,0.03,P4-季度触达+大促通知
U006660,流失低潜,1,355.72,346,4,0.03,P4-季度触达+大促通知
U001554,流失低潜,1,354.88,273,4,0.03,P4-季度触达+大促通知
U005526,流失低潜,1,354.58,273,4,0.03,P4-季度触达+大促通知
U001024,流失低潜,1,354.49,401,4,0.03,P4-季度触达+大促通知
U004595,流失低潜,1,352.24,560,4,0.03,P4-季度触达+大促通知
U003923,流失低潜,1,351.45,352,4,0.03,P4-季度触达+大促通知
U006608,流失低潜,1,350.58,329,4,0.03,P4-季度触达+大促通知
U003618,流失低潜,1,350.38,218,4,0.03,P4-季度触达+大促通知
U009475,流失低潜,1,346.98,529,4,0.03,P4-季度触达+大促通知
U000716,流失低潜,1,341.61,215,4,0.03,P4-季度触达+大促通知
U009555,流失低潜,1,337.27,299,4,0.03,P4-季度触达+大促通知
U002919,流失低潜,1,337.06,369,4,0.03,P4-季度触达+大促通知
U007723,流失低潜,1,336.39,197,4,0.03,P4-季度触达+大促通知
U001018,流失低潜,1,335.61,273,4,0.03,P4-季度触达+大促通知
U007885,流失低潜,1,333.28,566,4,0.03,P4-季度触达+大促通知
U005937,流失低潜,1,332.78,565,4,0.03,P4-季度触达+大促通知
U000332,流失低潜,1,332.69,422,4,0.03,P4-季度触达+大促通知
U004324,流失低潜,1,330.83,248,4,0.03,P4-季度触达+大促通知
U000975,流失低潜,1,330.06,628,4,0.03,P4-季度触达+大促通知
U008511,流失低潜,1,327.15,501,4,0.03,P4-季度触达+大促通知
U002049,流失低潜,1,326.80,361,4,0.03,P4-季度触达+大促通知
U009372,流失低潜,1,322.77,269,4,0.03,P4-季度触达+大促通知
U006921,流失低潜,1,320.65,614,4,0.03,P4-季度触达+大促通知
U008709,流失低潜,1,320.20,227,4,0.03,P4-季度触达+大促通知
U006185,流失低潜,1,320.13,350,4,0.03,P4-季度触达+大促通知
U002859,流失低潜,1,319.76,455,4,0.03,P4-季度触达+大促通知
U009271,流失低潜,1,317.61,279,4,0.03,P4-季度触达+大促通知
U008644,流失低潜,1,317.34,336,4,0.03,P4-季度触达+大促通知
U007855,流失低潜,1,316.08,205,4,0.03,P4-季度触达+大促通知
U006687,流失低潜,1,314.64,538,4,0.03,P4-季度触达+大促通知
U006138,流失低潜,1,313.84,496,4,0.03,P4-季度触达+大促通知
U004631,流失低潜,1,312.52,526,4,0.03,P4-季度触达+大促通知
U005408,流失低潜,1,311.83,477,4,0.03,P4-季度触达+大促通知
U005699,流失低潜,1,308.88,419,4,0.03,P4-季度触达+大促通知
U008850,流失低潜,1,307.35,532,4,0.03,P4-季度触达+大促通知
U002021,流失低潜,1,307.04,349,4,0.03,P4-季度触达+大促通知
U006795,流失低潜,1,306.10,306,4,0.03,P4-季度触达+大促通知
U005502,流失低潜,1,302.37,368,4,0.03,P4-季度触达+大促通知
U005616,流失低潜,1,301.22,580,4,0.03,P4-季度触达+大促通知
U009189,流失低潜,1,299.88,281,4,0.03,P4-季度触达+大促通知
U002935,流失低潜,1,299.27,273,4,0.03,P4-季度触达+大促通知
U003052,流失低潜,1,296.23,218,4,0.03,P4-季度触达+大促通知
U005951,流失低潜,1,294.26,510,4,0.03,P4-季度触达+大促通知
U007155,流失低潜,1,293.24,400,4,0.03,P4-季度触达+大促通知
U000542,流失低潜,1,293.13,187,4,0.03,P4-季度触达+大促通知
U003353,流失低潜,1,291.14,249,4,0.03,P4-季度触达+大促通知
U005441,流失低潜,1,288.48,293,4,0.03,P4-季度触达+大促通知
U007325,流失低潜,1,285.60,287,4,0.03,P4-季度触达+大促通知
U007093,流失低潜,1,285.18,309,4,0.03,P4-季度触达+大促通知
U000168,流失低潜,1,284.43,416,4,0.03,P4-季度触达+大促通知
U003321,流失低潜,1,283.47,532,4,0.03,P4-季度触达+大促通知
U008378,流失低潜,1,283.17,282,4,0.03,P4-季度触达+大促通知
U000471,流失低潜,1,283.05,227,4,0.03,P4-季度触达+大促通知
U002946,流失低潜,1,281.03,226,4,0.03,P4-季度触达+大促通知
U009361,流失低潜,1,279.63,336,4,0.03,P4-季度触达+大促通知
U006812,流失低潜,1,278.12,297,4,0.03,P4-季度触达+大促通知
U006150,流失低潜,1,277.68,353,4,0.03,P4-季度触达+大促通知
U004838,流失低潜,1,275.30,185,4,0.03,P4-季度触达+大促通知
U000809,流失低潜,1,273.50,241,4,0.03,P4-季度触达+大促通知
U002546,流失低潜,1,269.94,265,4,0.03,P4-季度触达+大促通知
U005112,流失低潜,1,269.90,308,4,0.03,P4-季度触达+大促通知
U000317,流失低潜,1,265.83,327,4,0.03,P4-季度触达+大促通知
U001512,流失低潜,1,264.67,522,4,0.03,P4-季度触达+大促通知
U004969,流失低潜,1,260.96,478,4,0.03,P4-季度触达+大促通知
U008391,流失低潜,1,260.17,289,4,0.03,P4-季度触达+大促通知
U008146,流失低潜,1,260.02,460,4,0.03,P4-季度触达+大促通知
U008051,流失低潜,1,257.35,242,4,0.03,P4-季度触达+大促通知
U006499,流失低潜,1,256.55,465,4,0.03,P4-季度触达+大促通知
U008352,流失低潜,1,255.97,250,4,0.03,P4-季度触达+大促通知
U003636,流失低潜,1,255.91,299,4,0.03,P4-季度触达+大促通知
U006209,流失低潜,1,255.41,196,4,0.03,P4-季度触达+大促通知
U009494,流失低潜,1,254.67,198,4,0.03,P4-季度触达+大促通知
U007025,流失低潜,1,254.58,478,4,0.03,P4-季度触达+大促通知
U009155,流失低潜,1,254.26,263,4,0.03,P4-季度触达+大促通知
U005745,流失低潜,1,254.06,295,4,0.03,P4-季度触达+大促通知
U003544,流失低潜,1,252.48,245,4,0.03,P4-季度触达+大促通知
U005887,流失低潜,1,252.13,356,4,0.03,P4-季度触达+大促通知
U004235,流失低潜,1,252.09,322,4,0.03,P4-季度触达+大促通知
U006746,流失低潜,1,252.09,308,4,0.03,P4-季度触达+大促通知
U003874,流失低潜,1,250.79,403,4,0.03,P4-季度触达+大促通知
U001288,流失低潜,1,250.04,372,4,0.03,P4-季度触达+大促通知
U003400,流失低潜,1,250.00,199,4,0.03,P4-季度触达+大促通知
U007425,流失低潜,1,249.61,494,4,0.03,P4-季度触达+大促通知
U002430,流失低潜,1,249.36,628,4,0.03,P4-季度触达+大促通知
U008025,流失低潜,1,247.84,284,4,0.03,P4-季度触达+大促通知
U009798,流失低潜,1,247.43,483,4,0.03,P4-季度触达+大促通知
U000010,流失低潜,1,247.20,199,4,0.03,P4-季度触达+大促通知
U009932,流失低潜,1,246.38,380,4,0.03,P4-季度触达+大促通知
U004938,流失低潜,1,246.05,315,4,0.03,P4-季度触达+大促通知
U003591,流失低潜,1,244.74,211,4,0.03,P4-季度触达+大促通知
U001570,流失低潜,1,244.44,512,4,0.03,P4-季度触达+大促通知
U002870,流失低潜,1,244.16,263,4,0.03,P4-季度触达+大促通知
U002248,流失低潜,1,243.94,412,4,0.03,P4-季度触达+大促通知
U008308,流失低潜,1,242.79,377,4,0.03,P4-季度触达+大促通知
U008529,流失低潜,1,241.98,234,4,0.03,P4-季度触达+大促通知
U008599,流失低潜,1,241.90,195,4,0.03,P4-季度触达+大促通知
U001627,流失低潜,1,241.88,312,4,0.03,P4-季度触达+大促通知
U002237,流失低潜,1,241.36,237,4,0.03,P4-季度触达+大促通知
U008504,流失低潜,1,239.49,571,4,0.03,P4-季度触达+大促通知
U000688,流失低潜,1,239.16,196,4,0.03,P4-季度触达+大促通知
U001799,流失低潜,1,238.38,430,4,0.03,P4-季度触达+大促通知
U000568,流失低潜,1,238.30,559,4,0.03,P4-季度触达+大促通知
U005200,流失低潜,1,237.83,434,4,0.03,P4-季度触达+大促通知
U004736,流失低潜,1,232.34,398,4,0.03,P4-季度触达+大促通知
U003824,流失低潜,1,232.32,401,4,0.03,P4-季度触达+大促通知
U008057,流失低潜,1,229.32,653,4,0.03,P4-季度触达+大促通知
U009442,流失低潜,1,228.95,338,4,0.03,P4-季度触达+大促通知
U004196,流失低潜,1,228.80,408,4,0.03,P4-季度触达+大促通知
U004157,流失低潜,1,228.58,554,4,0.03,P4-季度触达+大促通知
U002533,流失低潜,1,227.34,326,4,0.03,P4-季度触达+大促通知
U004829,流失低潜,1,227.11,500,4,0.03,P4-季度触达+大促通知
U007685,流失低潜,1,224.87,574,4,0.03,P4-季度触达+大促通知
U005228,流失低潜,1,224.74,354,4,0.03,P4-季度触达+大促通知
U006075,流失低潜,1,221.44,233,4,0.03,P4-季度触达+大促通知
U001210,流失低潜,1,219.95,303,4,0.03,P4-季度触达+大促通知
U000087,流失低潜,1,219.54,280,4,0.03,P4-季度触达+大促通知
U004845,流失低潜,1,217.83,289,4,0.03,P4-季度触达+大促通知
U001131,流失低潜,1,215.95,334,4,0.03,P4-季度触达+大促通知
U006690,流失低潜,1,215.71,364,4,0.03,P4-季度触达+大促通知
U004176,流失低潜,1,212.46,339,4,0.03,P4-季度触达+大促通知
U006324,流失低潜,1,210.58,241,4,0.03,P4-季度触达+大促通知
U006002,流失低潜,1,209.76,292,4,0.03,P4-季度触达+大促通知
U000671,流失低潜,1,208.70,399,4,0.03,P4-季度触达+大促通知
U006389,流失低潜,1,207.43,476,4,0.03,P4-季度触达+大促通知
U000540,流失低潜,1,205.33,365,4,0.03,P4-季度触达+大促通知
U001864,流失低潜,1,204.76,605,4,0.03,P4-季度触达+大促通知
U002032,流失低潜,1,203.57,207,4,0.03,P4-季度触达+大促通知
U009313,流失低潜,1,199.08,344,4,0.03,P4-季度触达+大促通知
U001609,流失低潜,1,197.07,218,4,0.03,P4-季度触达+大促通知
U009478,流失低潜,1,196.99,513,4,0.03,P4-季度触达+大促通知
U004465,流失低潜,1,195.56,289,4,0.03,P4-季度触达+大促通知
U001163,流失低潜,1,195.46,333,4,0.03,P4-季度触达+大促通知
U006240,流失低潜,1,195.39,358,4,0.03,P4-季度触达+大促通知
U003060,流失低潜,1,195.21,550,4,0.03,P4-季度触达+大促通知
U007073,流失低潜,1,195.21,317,4,0.03,P4-季度触达+大促通知
U000337,流失低潜,1,194.81,274,4,0.03,P4-季度触达+大促通知
U004371,流失低潜,1,194.75,264,4,0.03,P4-季度触达+大促通知
U001644,流失低潜,1,193.12,249,4,0.03,P4-季度触达+大促通知
U005848,流失低潜,1,189.79,462,4,0.03,P4-季度触达+大促通知
U006003,流失低潜,1,189.42,221,4,0.03,P4-季度触达+大促通知
U008089,流失低潜,1,189.35,232,4,0.03,P4-季度触达+大促通知
U009360,流失低潜,1,189.24,261,4,0.03,P4-季度触达+大促通知
U009229,流失低潜,1,188.01,512,4,0.03,P4-季度触达+大促通知
U007667,流失低潜,1,186.94,355,4,0.03,P4-季度触达+大促通知
U007717,流失低潜,1,186.51,549,4,0.03,P4-季度触达+大促通知
U000535,流失低潜,1,186.13,237,4,0.03,P4-季度触达+大促通知
U009124,流失低潜,1,185.76,622,4,0.03,P4-季度触达+大促通知
U003208,流失低潜,1,185.17,480,4,0.03,P4-季度触达+大促通知
U002921,流失低潜,1,185.03,260,4,0.03,P4-季度触达+大促通知
U007805,流失低潜,1,184.80,193,4,0.03,P4-季度触达+大促通知
U002849,流失低潜,1,184.18,468,4,0.03,P4-季度触达+大促通知
U006494,流失低潜,1,183.75,271,4,0.03,P4-季度触达+大促通知
U006557,流失低潜,1,183.59,270,4,0.03,P4-季度触达+大促通知
U009030,流失低潜,1,183.12,392,4,0.03,P4-季度触达+大促通知
U009476,流失低潜,1,180.60,237,4,0.03,P4-季度触达+大促通知
U008295,流失低潜,1,180.40,482,4,0.03,P4-季度触达+大促通知
U008223,流失低潜,1,179.99,222,4,0.03,P4-季度触达+大促通知
U005048,流失低潜,1,179.73,446,4,0.03,P4-季度触达+大促通知
U003903,流失低潜,1,179.70,623,4,0.03,P4-季度触达+大促通知
U001434,流失低潜,1,179.20,263,4,0.03,P4-季度触达+大促通知
U006633,流失低潜,1,177.95,272,4,0.03,P4-季度触达+大促通知
U004598,流失低潜,1,177.92,216,4,0.03,P4-季度触达+大促通知
U003846,流失低潜,1,177.64,376,4,0.03,P4-季度触达+大促通知
U008422,流失低潜,1,177.06,346,4,0.03,P4-季度触达+大促通知
U009797,流失低潜,1,176.19,187,4,0.03,P4-季度触达+大促通知
U008964,流失低潜,1,175.38,233,4,0.03,P4-季度触达+大促通知
U004394,流失低潜,1,174.96,196,4,0.03,P4-季度触达+大促通知
U008027,流失低潜,1,173.97,366,4,0.03,P4-季度触达+大促通知
U006600,流失低潜,1,172.68,332,4,0.03,P4-季度触达+大促通知
U009755,流失低潜,1,172.42,425,4,0.03,P4-季度触达+大促通知
U008771,流失低潜,1,171.69,289,4,0.03,P4-季度触达+大促通知
U000562,流失低潜,1,168.05,248,4,0.03,P4-季度触达+大促通知
U009578,流失低潜,1,166.64,322,4,0.03,P4-季度触达+大促通知
U007442,流失低潜,1,165.22,376,4,0.03,P4-季度触达+大促通知
U000669,流失低潜,1,165.03,207,4,0.03,P4-季度触达+大促通知
U003644,流失低潜,1,165.03,482,4,0.03,P4-季度触达+大促通知
U004186,流失低潜,1,165.03,254,4,0.03,P4-季度触达+大促通知
U005463,流失低潜,1,163.23,403,4,0.03,P4-季度触达+大促通知
U003182,流失低潜,1,161.64,285,4,0.03,P4-季度触达+大促通知
U007324,流失低潜,1,161.29,317,4,0.03,P4-季度触达+大促通知
U005203,流失低潜,1,160.18,271,4,0.03,P4-季度触达+大促通知
U005465,流失低潜,1,159.73,332,4,0.03,P4-季度触达+大促通知
U005635,流失低潜,1,157.00,416,4,0.03,P4-季度触达+大促通知
U008171,流失低潜,1,157.00,242,4,0.03,P4-季度触达+大促通知
U009244,流失低潜,1,157.00,258,4,0.03,P4-季度触达+大促通知
U006699,流失低潜,1,156.98,300,4,0.03,P4-季度触达+大促通知
U002511,流失低潜,1,156.64,393,4,0.03,P4-季度触达+大促通知
U003530,流失低潜,1,154.66,195,4,0.03,P4-季度触达+大促通知
U003204,流失低潜,1,154.55,467,4,0.03,P4-季度触达+大促通知
