user_id,segment_operation,segment_19,order_count,total_amount,days_since_order,r_score,f_score,m_score,is_vip
U008057,流失低潜,流失-一次性-中价值,1,229.32,653,3,1,2,0
U008066,唤醒普通,唤醒-一次性-中价值,1,447.84,72,2,1,2,0
U008078,流失可弃,流失-一次性-低价值,1,119.52,546,3,1,1,0
U008082,活跃复购潜力用户,活跃-复购-中价值,2,196.14,23,1,2,2,0
U008083,普通新客,活跃-一次性-低价值,1,67.57,9,1,1,1,0
U008085,唤醒普通,唤醒-一次性-高价值,1,1570.70,92,2,1,3,0
U008087,唤醒普通,唤醒-一次性-中价值,1,154.41,101,2,1,2,0
U008088,流失高潜用户,流失-复购-高价值,2,1706.57,313,3,2,3,0
U008089,流失低潜,流失-一次性-中价值,1,189.35,232,3,1,2,0
U008095,唤醒普通,唤醒-一次性-中价值,1,808.88,144,2,1,2,0
U008113,流失低潜,流失-一次性-高价值,1,1240.26,468,3,1,3,0
U008134,核心高价值忠诚用户,活跃-复购-高价值,2,1202.20,5,1,2,3,0
U008135,唤醒普通,唤醒-一次性-低价值,1,18.00,145,2,1,1,0
U008136,唤醒普通,唤醒-一次性-中价值,1,638.66,117,2,1,2,0
U008146,流失低潜,流失-一次性-中价值,1,260.02,460,3,1,2,0
U008147,流失低潜,流失-一次性-中价值,1,153.71,474,3,1,2,0
U008148,唤醒高潜,唤醒-复购-中价值,2,813.59,146,2,2,2,0
U008159,至尊VIP,至尊VIP,2,2169.84,168,2,2,3,1
U008171,流失低潜,流失-一次性-中价值,1,157.00,242,3,1,2,0
U008173,流失低潜,流失-一次性-中价值,1,797.97,380,3,1,2,0
U008176,流失低潜,流失-一次性-中价值,1,719.07,492,3,1,2,0
U008178,流失低潜,流失-一次性-高价值,1,976.45,303,3,1,3,0
U008184,至尊VIP,至尊VIP,2,3246.50,23,1,2,3,1
U008197,普通新客,活跃-一次性-中价值,1,215.60,13,1,1,2,0
U008198,唤醒普通,唤醒-一次性-低价值,1,27.08,121,2,1,1,0
U008206,唤醒普通,唤醒-一次性-中价值,1,554.81,112,2,1,2,0
U008209,唤醒普通,唤醒-一次性-高价值,1,1167.24,127,2,1,3,0
U008212,至尊VIP,至尊VIP,1,3803.31,36,1,1,3,1
U008223,流失低潜,流失-一次性-中价值,1,179.99,222,3,1,2,0
U008227,流失低潜,流失-一次性-高价值,1,1323.25,570,3,1,3,0
U008233,流失可弃,流失-一次性-低价值,1,51.46,438,3,1,1,0
U008236,普通新客,活跃-一次性-中价值,1,152.26,20,1,1,2,0
U008248,流失低潜,流失-一次性-中价值,1,867.49,432,3,1,2,0
U008255,流失可弃,流失-一次性-低价值,1,26.74,223,3,1,1,0
U008264,至尊VIP,至尊VIP,1,2651.71,208,3,1,3,1
U008267,唤醒高潜,唤醒-复购-中价值,2,814.02,65,2,2,2,0
U008275,流失高潜用户,流失-复购-高价值,2,1443.68,216,3,2,3,0
U008276,普通新客,活跃-一次性-低价值,1,76.76,11,1,1,1,0
U008295,流失低潜,流失-一次性-中价值,1,180.40,482,3,1,2,0
U008308,流失低潜,流失-一次性-中价值,1,242.79,377,3,1,2,0
U008313,流失可弃,流失-一次性-低价值,1,5.74,470,3,1,1,0
U008317,流失低潜,流失-一次性-中价值,1,380.78,446,3,1,2,0
U008328,普通新客,活跃-一次性-中价值,1,312.62,29,1,1,2,0
U008335,唤醒普通,唤醒-一次性-中价值,1,208.75,94,2,1,2,0
U008340,唤醒高潜,唤醒-复购-高价值,2,1569.55,156,2,2,3,0
U008342,唤醒普通,唤醒-一次性-中价值,1,465.60,87,2,1,2,0
U008345,唤醒高潜,唤醒-复购-高价值,2,956.36,141,2,2,3,0
U008350,至尊VIP,至尊VIP,1,2872.53,100,2,1,3,1
U008351,流失低潜,流失-一次性-中价值,1,401.29,326,3,1,2,0
U008352,流失低潜,流失-一次性-中价值,1,255.97,250,3,1,2,0
U008359,流失可弃,流失-一次性-低价值,1,49.87,288,3,1,1,0
U008364,流失低潜,流失-一次性-中价值,1,414.77,338,3,1,2,0
U008365,活跃复购潜力用户,活跃-复购-中价值,2,593.90,9,1,2,2,0
U008369,高潜新客,活跃-一次性-高价值,1,956.61,9,1,1,3,0
U008373,唤醒高潜,唤醒-复购-中价值,2,360.59,110,2,2,2,0
U008376,流失低潜,流失-一次性-高价值,1,1385.18,560,3,1,3,0
U008378,流失低潜,流失-一次性-中价值,1,283.17,282,3,1,2,0
U008391,流失低潜,流失-一次性-中价值,1,260.17,289,3,1,2,0
U008392,唤醒普通,唤醒-一次性-中价值,1,328.76,89,2,1,2,0
U008395,唤醒普通,唤醒-一次性-中价值,1,213.15,173,2,1,2,0
U008398,流失低潜,流失-一次性-中价值,1,770.90,221,3,1,2,0
U008401,流失低潜,流失-一次性-高价值,1,884.41,315,3,1,3,0
U008403,唤醒普通,唤醒-一次性-中价值,1,458.24,169,2,1,2,0
U008420,至尊VIP,至尊VIP,1,2059.41,220,3,1,3,1
U008421,流失低潜,流失-一次性-高价值,1,899.79,405,3,1,3,0
U008422,流失低潜,流失-一次性-中价值,1,177.06,346,3,1,2,0
U008431,活跃复购潜力用户,活跃-复购-中价值,2,268.13,13,1,2,2,0
U008435,普通新客,活跃-一次性-中价值,1,301.85,21,1,1,2,0
U008438,流失低潜,流失-一次性-高价值,1,1648.14,291,3,1,3,0
U008441,唤醒普通,唤醒-一次性-中价值,1,534.48,68,2,1,2,0
U008449,唤醒普通,唤醒-一次性-中价值,1,222.12,172,2,1,2,0
U008454,流失低潜,流失-一次性-中价值,1,704.13,603,3,1,2,0
U008463,唤醒普通,唤醒-一次性-高价值,1,1490.27,93,2,1,3,0
U008465,唤醒普通,唤醒-一次性-中价值,1,359.51,87,2,1,2,0
U008467,流失可弃,流失-一次性-低价值,1,132.71,429,3,1,1,0
U008476,流失低潜,流失-一次性-高价值,1,948.69,357,3,1,3,0
U008479,普通新客,活跃-一次性-中价值,1,244.67,54,1,1,2,0
U008480,普通新客,活跃-一次性-中价值,1,136.13,11,1,1,2,0
U008481,高潜新客,活跃-一次性-高价值,1,1072.76,58,1,1,3,0
U008494,流失低潜,流失-一次性-中价值,1,404.92,500,3,1,2,0
U008504,流失低潜,流失-一次性-中价值,1,239.49,571,3,1,2,0
U008509,唤醒普通,唤醒-一次性-高价值,1,1155.57,132,2,1,3,0
U008511,流失低潜,流失-一次性-中价值,1,327.15,501,3,1,2,0
U008512,唤醒普通,唤醒-一次性-高价值,1,1933.47,103,2,1,3,0
U008517,流失低潜,流失-一次性-中价值,1,461.08,460,3,1,2,0
U008518,普通新客,活跃-一次性-中价值,1,386.29,7,1,1,2,0
U008529,流失低潜,流失-一次性-中价值,1,241.98,234,3,1,2,0
U008534,流失低潜,流失-一次性-中价值,1,704.18,513,3,1,2,0
U008535,普通新客,活跃-一次性-中价值,1,694.93,45,1,1,2,0
U008538,流失可弃,流失-一次性-低价值,1,51.04,581,3,1,1,0
U008542,唤醒普通,唤醒-一次性-低价值,1,57.65,159,2,1,1,0
U008565,流失低潜,流失-一次性-高价值,1,1772.61,330,3,1,3,0
U008573,唤醒普通,唤醒-一次性-中价值,1,302.87,174,2,1,2,0
U008581,唤醒普通,唤醒-一次性-中价值,1,510.98,176,2,1,2,0
U008584,普通新客,活跃-一次性-中价值,1,236.97,56,1,1,2,0
U008589,高潜新客,活跃-一次性-高价值,1,1364.43,46,1,1,3,0
U008599,流失低潜,流失-一次性-中价值,1,241.90,195,3,1,2,0
U008601,流失高潜用户,流失-复购-中价值,2,608.29,199,3,2,2,0
U008608,普通新客,活跃-一次性-低价值,1,7.85,37,1,1,1,0
U008637,流失低潜,流失-一次性-高价值,1,1391.14,403,3,1,3,0
U008644,流失低潜,流失-一次性-中价值,1,317.34,336,3,1,2,0
U008646,流失可弃,流失-一次性-低价值,1,67.32,463,3,1,1,0
U008659,唤醒普通,唤醒-一次性-低价值,1,47.55,99,2,1,1,0
U008665,流失低潜,流失-一次性-中价值,1,614.34,483,3,1,2,0
U008673,流失可弃,流失-一次性-低价值,1,88.96,194,3,1,1,0
U008674,活跃复购潜力用户,活跃-复购-中价值,2,312.02,39,1,2,2,0
U008676,流失低潜,流失-一次性-高价值,1,1209.24,191,3,1,3,0
U008677,活跃复购潜力用户,活跃-复购-中价值,2,700.59,7,1,2,2,0
U008685,至尊VIP,至尊VIP,1,1989.50,74,2,1,3,1
U008690,唤醒普通,唤醒-一次性-低价值,1,51.80,156,2,1,1,0
U008693,核心高价值忠诚用户,活跃-复购-高价值,2,1549.69,57,1,2,3,0
U008694,流失高潜用户,流失-复购-中价值,2,156.00,313,3,2,2,0
U008702,流失低潜,流失-一次性-中价值,1,403.08,492,3,1,2,0
U008706,流失可弃,流失-一次性-低价值,1,29.34,355,3,1,1,0
U008709,流失低潜,流失-一次性-中价值,1,320.20,227,3,1,2,0
U008710,流失低潜,流失-一次性-中价值,1,476.30,191,3,1,2,0
U008712,流失高潜用户,流失-复购-中价值,2,491.78,231,3,2,2,0
U008714,唤醒普通,唤醒-一次性-中价值,1,526.84,91,2,1,2,0
U008721,流失可弃,流失-一次性-低价值,1,124.34,477,3,1,1,0
U008724,流失高潜用户,流失-复购-高价值,2,1017.97,350,3,2,3,0
U008727,流失低潜,流失-复购-低价值,2,127.45,478,3,2,1,0
U008728,普通新客,活跃-一次性-中价值,1,631.84,19,1,1,2,0
U008731,普通新客,活跃-一次性-低价值,1,32.06,21,1,1,1,0
U008733,核心高价值忠诚用户,活跃-复购-高价值,2,1683.65,40,1,2,3,0
U008739,唤醒普通,唤醒-一次性-中价值,1,288.71,143,2,1,2,0
U008747,流失可弃,流失-一次性-低价值,1,23.71,313,3,1,1,0
U008748,流失低潜,流失-一次性-中价值,1,807.23,383,3,1,2,0
U008752,流失低潜,流失-一次性-高价值,1,1008.67,224,3,1,3,0
U008759,唤醒普通,唤醒-复购-低价值,2,99.04,88,2,2,1,0
U008765,高潜新客,活跃-一次性-高价值,1,1093.37,52,1,1,3,0
U008768,唤醒普通,唤醒-一次性-低价值,1,24.99,72,2,1,1,0
U008771,流失低潜,流失-一次性-中价值,1,171.69,289,3,1,2,0
U008781,流失低潜,流失-一次性-中价值,1,403.61,423,3,1,2,0
U008784,至尊VIP,至尊VIP,2,3256.72,13,1,2,3,1
U008790,唤醒普通,唤醒-一次性-低价值,1,97.63,138,2,1,1,0
U008791,唤醒普通,唤醒-一次性-中价值,1,460.08,106,2,1,2,0
U008792,普通新客,活跃-一次性-低价值,1,71.72,3,1,1,1,0
U008794,唤醒高潜,唤醒-复购-高价值,2,1095.40,108,2,2,3,0
U008797,流失可弃,流失-一次性-低价值,1,46.81,331,3,1,1,0
U008799,普通新客,活跃-一次性-中价值,1,651.70,2,1,1,2,0
U008807,唤醒普通,唤醒-一次性-低价值,1,103.35,122,2,1,1,0
U008835,唤醒普通,唤醒-一次性-中价值,1,150.01,159,2,1,2,0
U008843,至尊VIP,至尊VIP,1,2608.78,192,3,1,3,1
U008848,唤醒高潜,唤醒-复购-高价值,2,1337.60,65,2,2,3,0
U008850,流失低潜,流失-一次性-中价值,1,307.35,532,3,1,2,0
U008854,流失低潜,流失-一次性-高价值,1,1942.90,309,3,1,3,0
U008863,唤醒普通,唤醒-一次性-中价值,1,199.38,178,2,1,2,0
U008865,流失低潜,流失-一次性-高价值,1,1283.45,552,3,1,3,0
U008868,唤醒普通,唤醒-一次性-中价值,1,214.22,124,2,1,2,0
U008869,流失可弃,流失-一次性-低价值,1,21.52,307,3,1,1,0
U008876,普通新客,活跃-一次性-中价值,1,208.92,25,1,1,2,0
U008877,普通新客,活跃-一次性-中价值,1,465.02,37,1,1,2,0
U008884,流失高潜用户,流失-复购-中价值,2,287.64,307,3,2,2,0
U008887,流失低潜,流失-一次性-高价值,1,1537.25,238,3,1,3,0
U008892,至尊VIP,至尊VIP,1,2232.17,280,3,1,3,1
U008900,普通新客,活跃-一次性-中价值,1,299.58,3,1,1,2,0
U008917,唤醒普通,唤醒-一次性-中价值,1,246.85,107,2,1,2,0
U008919,至尊VIP,至尊VIP,1,1988.40,321,3,1,3,1
U008923,流失低潜,流失-一次性-高价值,1,1276.34,295,3,1,3,0
U008952,流失低潜,流失-一次性-中价值,1,398.40,464,3,1,2,0
U008953,至尊VIP,至尊VIP,1,2653.11,217,3,1,3,1
U008954,普通新客,活跃-一次性-中价值,1,660.72,30,1,1,2,0
U008958,流失低潜,流失-一次性-中价值,1,363.09,317,3,1,2,0
U008962,流失可弃,流失-一次性-低价值,1,48.72,364,3,1,1,0
U008964,流失低潜,流失-一次性-中价值,1,175.38,233,3,1,2,0
U008968,高潜新客,活跃-一次性-高价值,1,938.25,38,1,1,3,0
U008971,普通新客,活跃-一次性-低价值,1,16.14,50,1,1,1,0
U008978,唤醒高潜,唤醒-复购-高价值,2,1528.87,96,2,2,3,0
U008979,流失可弃,流失-一次性-低价值,1,47.75,447,3,1,1,0
U008985,普通新客,活跃-一次性-低价值,1,46.59,33,1,1,1,0
U009001,唤醒普通,唤醒-一次性-中价值,1,668.28,64,2,1,2,0
U009006,流失低潜,流失-一次性-中价值,1,494.34,199,3,1,2,0
U009009,流失可弃,流失-一次性-低价值,1,21.71,276,3,1,1,0
U009022,唤醒高潜,唤醒-复购-中价值,2,191.10,166,2,2,2,0
U009030,流失低潜,流失-一次性-中价值,1,183.12,392,3,1,2,0
U009032,至尊VIP,至尊VIP,2,4071.59,48,1,2,3,1
U009043,流失可弃,流失-一次性-低价值,1,43.64,513,3,1,1,0
U009049,唤醒普通,唤醒-一次性-低价值,1,11.40,154,2,1,1,0
U009051,普通新客,活跃-一次性-低价值,1,33.02,58,1,1,1,0
U009060,唤醒普通,唤醒-一次性-高价值,1,1300.20,167,2,1,3,0
U009073,唤醒高潜,唤醒-复购-高价值,2,1174.71,152,2,2,3,0
U009090,高潜新客,活跃-一次性-高价值,1,1172.24,36,1,1,3,0
U009097,高潜新客,活跃-一次性-高价值,1,1287.95,47,1,1,3,0
U009107,流失高潜用户,流失-复购-中价值,2,245.14,507,3,2,2,0
U009108,唤醒普通,唤醒-一次性-高价值,1,1071.00,89,2,1,3,0
U009109,高潜新客,活跃-一次性-高价值,1,1072.83,53,1,1,3,0
U009114,唤醒普通,唤醒-一次性-高价值,1,1812.85,172,2,1,3,0
U009117,高潜新客,活跃-一次性-高价值,1,1246.26,18,1,1,3,0
U009124,流失低潜,流失-一次性-中价值,1,185.76,622,3,1,2,0
U009141,流失可弃,流失-一次性-低价值,1,13.54,313,3,1,1,0
U009143,唤醒普通,唤醒-一次性-低价值,1,60.39,76,2,1,1,0
U009155,流失低潜,流失-一次性-中价值,1,254.26,263,3,1,2,0
U009174,流失可弃,流失-一次性-低价值,1,66.97,197,3,1,1,0
U009179,普通新客,活跃-一次性-中价值,1,689.32,58,1,1,2,0
U009182,唤醒普通,唤醒-一次性-中价值,1,173.15,120,2,1,2,0
U009184,至尊VIP,至尊VIP,1,2782.76,105,2,1,3,1
U009188,流失可弃,流失-一次性-低价值,1,122.71,225,3,1,1,0
U009189,流失低潜,流失-一次性-中价值,1,299.88,281,3,1,2,0
U009190,流失低潜,流失-一次性-高价值,1,1855.58,408,3,1,3,0
U009193,唤醒普通,唤醒-一次性-低价值,1,113.67,171,2,1,1,0
U009216,流失低潜,流失-一次性-中价值,1,468.94,263,3,1,2,0
U009219,流失高潜用户,流失-复购-中价值,2,525.96,202,3,2,2,0
U009224,唤醒普通,唤醒-一次性-低价值,1,100.76,164,2,1,1,0
U009229,流失低潜,流失-一次性-中价值,1,188.01,512,3,1,2,0
U009233,至尊VIP,至尊VIP,1,2294.51,474,3,1,3,1
U009236,流失低潜,流失-一次性-中价值,1,469.76,215,3,1,2,0
U009238,至尊VIP,至尊VIP,1,2042.32,156,2,1,3,1
U009240,唤醒高潜,唤醒-复购-中价值,2,316.23,131,2,2,2,0
U009244,流失低潜,流失-一次性-中价值,1,157.00,258,3,1,2,0
U009261,流失低潜,流失-一次性-中价值,1,540.84,327,3,1,2,0
U009268,唤醒普通,唤醒-一次性-高价值,1,1804.96,68,2,1,3,0
U009269,流失高潜用户,流失-复购-高价值,2,1387.48,347,3,2,3,0
U009271,流失低潜,流失-一次性-中价值,1,317.61,279,3,1,2,0
U009274,流失低潜,流失-一次性-高价值,1,881.79,489,3,1,3,0
U009277,唤醒普通,唤醒-一次性-中价值,1,758.10,131,2,1,2,0
U009291,唤醒普通,唤醒-一次性-高价值,1,1829.11,133,2,1,3,0
U009295,流失低潜,流失-一次性-高价值,1,1253.29,252,3,1,3,0
U009298,唤醒普通,唤醒-一次性-中价值,1,687.93,169,2,1,2,0
U009299,流失低潜,流失-一次性-中价值,1,135.24,268,3,1,2,0
U009306,流失高潜用户,流失-复购-中价值,2,503.94,410,3,2,2,0
U009308,至尊VIP,至尊VIP,1,2488.16,476,3,1,3,1
U009313,流失低潜,流失-一次性-中价值,1,199.08,344,3,1,2,0
U009314,流失可弃,流失-一次性-低价值,1,72.49,215,3,1,1,0
U009315,流失低潜,流失-一次性-中价值,1,538.63,544,3,1,2,0
U009322,流失可弃,流失-一次性-低价值,1,104.12,347,3,1,1,0
U009331,流失低潜,流失-一次性-高价值,1,1196.58,265,3,1,3,0
U009334,流失高潜用户,流失-复购-高价值,2,1008.98,464,3,2,3,0
U009339,唤醒普通,唤醒-一次性-中价值,1,221.13,101,2,1,2,0
U009360,流失低潜,流失-一次性-中价值,1,189.24,261,3,1,2,0
U009361,流失低潜,流失-一次性-中价值,1,279.63,336,3,1,2,0
U009367,至尊VIP,至尊VIP,1,2770.80,27,1,1,3,1
U009371,至尊VIP,至尊VIP,1,2394.87,114,2,1,3,1
U009372,流失低潜,流失-一次性-中价值,1,322.77,269,3,1,2,0
U009377,高潜新客,活跃-一次性-高价值,1,1080.46,2,1,1,3,0
U009384,唤醒普通,唤醒-一次性-高价值,1,1097.33,146,2,1,3,0
U009390,流失可弃,流失-一次性-低价值,1,22.55,489,3,1,1,0
U009394,流失可弃,流失-一次性-低价值,1,119.07,203,3,1,1,0
U009396,唤醒普通,唤醒-一次性-中价值,1,664.33,163,2,1,2,0
U009400,至尊VIP,至尊VIP,1,2068.50,268,3,1,3,1
U009415,唤醒普通,唤醒-一次性-中价值,1,458.76,90,2,1,2,0
U009420,流失低潜,流失-一次性-中价值,1,476.98,201,3,1,2,0
U009430,流失低潜,流失-一次性-高价值,1,1800.63,285,3,1,3,0
U009432,至尊VIP,至尊VIP,2,2430.08,38,1,2,3,1
U009433,普通新客,活跃-一次性-中价值,1,134.99,3,1,1,2,0
U009437,流失可弃,流失-一次性-低价值,1,101.97,305,3,1,1,0
U009442,流失低潜,流失-一次性-中价值,1,228.95,338,3,1,2,0
U009448,唤醒普通,唤醒-一次性-高价值,1,1487.74,118,2,1,3,0
U009449,流失低潜,流失-复购-低价值,2,83.46,184,3,2,1,0
U009459,普通新客,活跃-一次性-中价值,1,578.76,57,1,1,2,0
U009460,唤醒普通,唤醒-一次性-高价值,1,985.35,127,2,1,3,0
U009473,唤醒普通,唤醒-一次性-中价值,1,769.71,115,2,1,2,0
U009475,流失低潜,流失-一次性-中价值,1,346.98,529,3,1,2,0
U009476,流失低潜,流失-一次性-中价值,1,180.60,237,3,1,2,0
U009478,流失低潜,流失-一次性-中价值,1,196.99,513,3,1,2,0
U009484,流失可弃,流失-一次性-低价值,1,115.92,225,3,1,1,0
U009492,唤醒普通,唤醒-一次性-低价值,1,44.40,173,2,1,1,0
U009494,流失低潜,流失-一次性-中价值,1,254.67,198,3,1,2,0
U009497,至尊VIP,至尊VIP,3,1983.32,199,3,2,3,1
U009504,普通新客,活跃-一次性-中价值,1,474.18,42,1,1,2,0
U009510,流失低潜,流失-一次性-高价值,1,1457.49,499,3,1,3,0
U009519,普通新客,活跃-一次性-中价值,1,488.59,31,1,1,2,0
U009522,唤醒普通,唤醒-一次性-中价值,1,140.62,149,2,1,2,0
U009526,唤醒高潜,唤醒-复购-中价值,2,603.81,174,2,2,2,0
U009530,唤醒普通,唤醒-一次性-低价值,1,132.06,143,2,1,1,0
U009542,流失低潜,流失-一次性-中价值,1,623.30,287,3,1,2,0
U009545,流失低潜,流失-一次性-高价值,1,1442.77,194,3,1,3,0
U009552,普通新客,活跃-一次性-低价值,1,31.05,32,1,1,1,0
U009554,唤醒普通,唤醒-一次性-中价值,1,784.78,72,2,1,2,0
U009555,流失低潜,流失-一次性-中价值,1,337.27,299,3,1,2,0
U009561,流失可弃,流失-一次性-低价值,1,29.90,300,3,1,1,0
U009562,唤醒高潜,唤醒-复购-中价值,2,628.06,66,2,2,2,0
U009565,唤醒普通,唤醒-一次性-中价值,1,295.78,106,2,1,2,0
U009568,流失可弃,流失-一次性-低价值,1,21.52,353,3,1,1,0
U009578,流失低潜,流失-一次性-中价值,1,166.64,322,3,1,2,0
U009583,普通新客,活跃-一次性-中价值,1,523.48,4,1,1,2,0
U009596,唤醒普通,唤醒-一次性-中价值,1,498.14,73,2,1,2,0
U009598,流失可弃,流失-一次性-低价值,1,51.95,273,3,1,1,0
U009602,唤醒普通,唤醒-一次性-高价值,1,1095.33,158,2,1,3,0
U009632,唤醒普通,唤醒-一次性-低价值,1,126.60,153,2,1,1,0
U009635,流失低潜,流失-一次性-中价值,1,637.27,447,3,1,2,0
U009644,流失低潜,流失-一次性-高价值,1,1767.66,508,3,1,3,0
U009645,唤醒普通,唤醒-一次性-高价值,1,1437.14,108,2,1,3,0
U009646,流失低潜,流失-一次性-高价值,1,1161.93,407,3,1,3,0
U009651,流失高潜用户,流失-复购-高价值,2,983.11,534,3,2,3,0
U009652,唤醒高潜,唤醒-复购-高价值,2,1230.30,107,2,2,3,0
U009656,唤醒普通,唤醒-一次性-高价值,1,1491.17,132,2,1,3,0
U009658,普通新客,活跃-一次性-中价值,1,402.26,35,1,1,2,0
U009670,高潜新客,活跃-一次性-高价值,1,1356.44,27,1,1,3,0
U009689,普通新客,活跃-一次性-低价值,1,34.13,17,1,1,1,0
U009705,流失可弃,流失-一次性-低价值,1,19.77,370,3,1,1,0
U009708,流失低潜,流失-一次性-高价值,1,1523.84,302,3,1,3,0
U009709,普通新客,活跃-一次性-中价值,1,158.84,43,1,1,2,0
U009721,普通新客,活跃-一次性-中价值,1,423.18,6,1,1,2,0
U009754,唤醒普通,唤醒-一次性-中价值,1,205.73,84,2,1,2,0
U009755,流失低潜,流失-一次性-中价值,1,172.42,425,3,1,2,0
U009766,普通新客,活跃-一次性-中价值,1,244.36,50,1,1,2,0
U009770,流失可弃,流失-一次性-低价值,1,104.27,293,3,1,1,0
U009772,流失低潜,流失-一次性-中价值,1,416.76,274,3,1,2,0
U009777,流失高潜用户,流失-复购-中价值,2,806.74,274,3,2,2,0
U009778,高潜新客,活跃-一次性-高价值,1,1184.69,37,1,1,3,0
U009789,普通新客,活跃-一次性-中价值,1,737.18,44,1,1,2,0
U009797,流失低潜,流失-一次性-中价值,1,176.19,187,3,1,2,0
U009798,流失低潜,流失-一次性-中价值,1,247.43,483,3,1,2,0
U009808,唤醒普通,唤醒-复购-低价值,3,126.98,127,2,2,1,0
U009813,普通新客,活跃-一次性-中价值,1,670.63,36,1,1,2,0
U009816,唤醒普通,唤醒-一次性-低价值,1,123.80,100,2,1,1,0
U009826,流失低潜,流失-一次性-中价值,1,860.41,219,3,1,2,0
U009828,流失低潜,流失-一次性-高价值,1,1523.53,461,3,1,3,0
U009830,普通新客,活跃-一次性-中价值,1,290.49,25,1,1,2,0
U009834,流失低潜,流失-一次性-中价值,1,832.43,341,3,1,2,0
U009840,核心高价值忠诚用户,活跃-复购-高价值,2,989.64,16,1,2,3,0
U009844,唤醒普通,唤醒-一次性-中价值,1,145.13,71,2,1,2,0
U009847,唤醒普通,唤醒-一次性-高价值,1,1245.60,124,2,1,3,0
U009854,至尊VIP,至尊VIP,1,3105.54,346,3,1,3,1
U009857,流失高潜用户,流失-复购-高价值,2,1824.10,329,3,2,3,0
U009862,唤醒普通,唤醒-一次性-高价值,1,1895.52,114,2,1,3,0
U009866,普通新客,活跃-一次性-中价值,1,156.31,12,1,1,2,0
U009867,流失低潜,流失-一次性-高价值,1,1203.46,389,3,1,3,0
U009868,唤醒普通,唤醒-一次性-中价值,1,658.10,61,2,1,2,0
U009875,流失可弃,流失-一次性-低价值,1,79.92,397,3,1,1,0
U009885,流失低潜,流失-一次性-中价值,1,459.10,277,3,1,2,0
U009900,唤醒高潜,唤醒-复购-中价值,2,525.91,110,2,2,2,0
U009902,流失高潜用户,流失-复购-中价值,2,572.98,364,3,2,2,0
U009912,唤醒普通,唤醒-一次性-中价值,1,249.91,81,2,1,2,0
U009913,普通新客,活跃-一次性-中价值,1,524.75,29,1,1,2,0
U009924,流失可弃,流失-一次性-低价值,1,95.81,496,3,1,1,0
U009932,流失低潜,流失-一次性-中价值,1,246.38,380,3,1,2,0
U009935,至尊VIP,至尊VIP,2,2025.86,2,1,2,3,1
U009946,流失可弃,流失-一次性-低价值,1,29.24,380,3,1,1,0
U009950,流失低潜,流失-一次性-中价值,1,367.05,192,3,1,2,0
U009957,至尊VIP,至尊VIP,1,2805.83,16,1,1,3,1
U009962,普通新客,活跃-一次性-中价值,1,154.67,41,1,1,2,0
U009963,流失低潜,流失-一次性-中价值,1,492.81,410,3,1,2,0
U009969,唤醒普通,唤醒-一次性-中价值,1,271.76,178,2,1,2,0
U009972,流失低潜,流失-一次性-中价值,1,671.22,292,3,1,2,0
U009981,唤醒普通,唤醒-一次性-高价值,1,1876.56,124,2,1,3,0
U009983,唤醒普通,唤醒-一次性-中价值,1,514.17,92,2,1,2,0
U009987,流失高潜用户,流失-复购-中价值,2,266.70,333,3,2,2,0
U009992,流失可弃,流失-一次性-低价值,1,100.62,320,3,1,1,0
U009998,流失低潜,流失-一次性-中价值,1,729.95,329,3,1,2,0
